date,hour,keyword,count,weather,wind_direction
2011-05-11,0,kinda,3,CLEAR,W
2011-05-11,0,king,3,CLEAR,W
2011-05-11,0,knew,3,CLEAR,W
2011-05-11,0,kno,2,CLEAR,W
2011-05-11,0,know,35,CLEAR,W
2011-05-11,0,knowing,1,CLEAR,W
2011-05-11,0,knows,2,CLEAR,W
2011-05-11,0,lady,3,CLEAR,W
2011-05-11,0,lame,1,CLEAR,W
2011-05-11,0,laptop,2,CLEAR,W
2011-05-11,0,last,24,CLEAR,W
2011-05-11,0,late,9,CLEAR,W
2011-05-11,0,later,1,CLEAR,W
2011-05-11,0,laugh,1,CLEAR,W
2011-05-11,0,law,3,CLEAR,W
2011-05-11,0,lay,1,CLEAR,W
2011-05-11,0,laying,2,CLEAR,W
2011-05-11,0,lazy,5,CLEAR,W
2011-05-11,0,lead,10,CLEAR,W
2011-05-11,0,learn,1,CLEAR,W
2011-05-11,0,least,3,CLEAR,W
2011-05-11,0,leave,8,CLEAR,W
2011-05-11,0,left,11,CLEAR,W
2011-05-11,0,less,2,CLEAR,W
2011-05-11,0,let,15,CLEAR,W
2011-05-11,0,lets,2,CLEAR,W
2011-05-11,0,life,41,CLEAR,W
2011-05-11,0,light,8,CLEAR,W
2011-05-11,0,lil,2,CLEAR,W
2011-05-11,0,line,4,CLEAR,W
2011-05-11,0,lisa,2,CLEAR,W
2011-05-11,0,list,4,CLEAR,W
2011-05-11,0,listen,2,CLEAR,W
2011-05-11,0,listening,4,CLEAR,W
2011-05-11,0,little,12,CLEAR,W
2011-05-11,0,live,11,CLEAR,W
2011-05-11,0,living,9,CLEAR,W
2011-05-11,0,lmao,5,CLEAR,W
2011-05-11,0,lmfao,4,CLEAR,W
2011-05-11,0,lol,31,CLEAR,W
2011-05-11,0,long,11,CLEAR,W
2011-05-11,0,longer,2,CLEAR,W
2011-05-11,0,look,8,CLEAR,W
2011-05-11,0,looking,2,CLEAR,W
2011-05-11,0,looks,1,CLEAR,W
2011-05-11,0,lord,4,CLEAR,W
2011-05-11,0,lose,1,CLEAR,W
2011-05-11,0,loss,1,CLEAR,W
2011-05-11,0,lost,2,CLEAR,W
2011-05-11,0,lot,6,CLEAR,W
2011-05-11,0,lots,1,CLEAR,W
2011-05-11,0,loud,3,CLEAR,W
2011-05-11,0,loved,1,CLEAR,W
2011-05-11,0,lovely,5,CLEAR,W
2011-05-11,0,loving,2,CLEAR,W
2011-05-11,0,low,3,CLEAR,W
2011-05-11,0,luck,2,CLEAR,W
2011-05-11,0,lucky,1,CLEAR,W
2011-05-11,0,lunch,8,CLEAR,W
2011-05-11,0,maar,8,CLEAR,W
2011-05-11,0,mad,5,CLEAR,W
2011-05-11,0,made,5,CLEAR,W
2011-05-11,0,make,30,CLEAR,W
2011-05-11,0,makes,3,CLEAR,W
2011-05-11,0,making,9,CLEAR,W
2011-05-11,0,mama,3,CLEAR,W
2011-05-11,0,man,16,CLEAR,W
2011-05-11,0,many,13,CLEAR,W
2011-05-11,0,market,5,CLEAR,W
2011-05-11,0,masterchef,4,CLEAR,W
2011-05-11,0,matter,1,CLEAR,W
2011-05-11,0,may,8,CLEAR,W
2011-05-11,0,maybe,8,CLEAR,W
2011-05-11,0,mean,3,CLEAR,W
2011-05-11,0,means,2,CLEAR,W
2011-05-11,0,media,2,CLEAR,W
2011-05-11,0,medicine,2,CLEAR,W
2011-05-11,0,meet,1,CLEAR,W
2011-05-11,0,meeting,1,CLEAR,W
2011-05-11,0,men,5,CLEAR,W
2011-05-11,0,mercy,1,CLEAR,W
2011-05-11,0,mess,3,CLEAR,W
2011-05-11,0,message,2,CLEAR,W
2011-05-11,0,met,10,CLEAR,W
2011-05-11,0,michael,1,CLEAR,W
2011-05-11,0,middle,2,CLEAR,W
2011-05-11,0,might,7,CLEAR,W
2011-05-11,0,million,1,CLEAR,W
2011-05-11,0,mind,9,CLEAR,W
2011-05-11,0,mine,2,CLEAR,W
2011-05-11,0,minute,2,CLEAR,W
2011-05-11,0,minutes,8,CLEAR,W
2011-05-11,0,miss,11,CLEAR,W
2011-05-11,0,missed,6,CLEAR,W
2011-05-11,0,missing,2,CLEAR,W
2011-05-11,0,mom,8,CLEAR,W
2011-05-11,0,moment,1,CLEAR,W
2011-05-11,0,monday,3,CLEAR,W
2011-05-11,0,money,12,CLEAR,W
2011-05-11,0,month,4,CLEAR,W
2011-05-11,0,months,3,CLEAR,W
2011-05-11,0,mood,5,CLEAR,W
2011-05-11,0,more,28,CLEAR,W
2011-05-11,0,morning,44,CLEAR,W
2011-05-11,0,most,12,CLEAR,W
2011-05-11,0,mother,6,CLEAR,W
2011-05-11,0,move,6,CLEAR,W
2011-05-11,0,movie,8,CLEAR,W
2011-05-11,0,movies,6,CLEAR,W
2011-05-11,0,moving,2,CLEAR,W
2011-05-11,0,much,26,CLEAR,W
2011-05-11,0,mum,4,CLEAR,W
2011-05-11,0,music,19,CLEAR,W
2011-05-11,0,must,5,CLEAR,W
2011-05-11,0,myself,5,CLEAR,W
2011-05-11,0,naar,1,CLEAR,W
2011-05-11,0,name,7,CLEAR,W
2011-05-11,0,nap,4,CLEAR,W
2011-05-11,0,nation,2,CLEAR,W
2011-05-11,0,national,3,CLEAR,W
2011-05-11,0,natural,1,CLEAR,W
2011-05-11,0,near,2,CLEAR,W
2011-05-11,0,need,29,CLEAR,W
2011-05-11,0,needed,2,CLEAR,W
2011-05-11,0,needs,3,CLEAR,W
2011-05-11,0,net,1,CLEAR,W
2011-05-11,0,never,19,CLEAR,W
2011-05-11,0,new,34,CLEAR,W
2011-05-11,0,news,6,CLEAR,W
2011-05-11,0,newtwitter,1,CLEAR,W
2011-05-11,0,next,19,CLEAR,W
2011-05-11,0,nice,17,CLEAR,W
2011-05-11,0,nick,1,CLEAR,W
2011-05-11,0,niet,3,CLEAR,W
2011-05-11,0,night,30,CLEAR,W
2011-05-11,0,nite,3,CLEAR,W
2011-05-11,0,nobody,3,CLEAR,W
2011-05-11,0,nog,2,CLEAR,W
2011-05-11,0,normal,3,CLEAR,W
2011-05-11,0,nose,1,CLEAR,W
2011-05-11,0,nothing,16,CLEAR,W
2011-05-11,0,number,1,CLEAR,W
2011-05-11,0,obama,13,CLEAR,W
2011-05-11,0,off,31,CLEAR,W
2011-05-11,0,office,5,CLEAR,W
2011-05-11,0,oil,7,CLEAR,W
2011-05-11,0,okay,8,CLEAR,W
2011-05-11,0,old,25,CLEAR,W
2011-05-11,0,omg,6,CLEAR,W
2011-05-11,0,once,7,CLEAR,W
2011-05-11,0,ones,3,CLEAR,W
2011-05-11,0,online,4,CLEAR,W
2011-05-11,0,only,35,CLEAR,W
2011-05-11,0,ook,1,CLEAR,W
2011-05-11,0,open,12,CLEAR,W
2011-05-11,0,order,1,CLEAR,W
2011-05-11,0,original,1,CLEAR,W
2011-05-11,0,other,11,CLEAR,W
2011-05-11,0,others,7,CLEAR,W
2011-05-11,0,our,18,CLEAR,W
2011-05-11,0,outside,2,CLEAR,W
2011-05-11,0,over,30,CLEAR,W
2011-05-11,0,own,6,CLEAR,W
2011-05-11,0,page,4,CLEAR,W
2011-05-11,0,pain,3,CLEAR,W
2011-05-11,0,paper,1,CLEAR,W
2011-05-11,0,para,2,CLEAR,W
2011-05-11,0,parents,5,CLEAR,W
2011-05-11,0,park,1,CLEAR,W
2011-05-11,0,part,9,CLEAR,W
2011-05-11,0,party,9,CLEAR,W
2011-05-11,0,pass,2,CLEAR,W
2011-05-11,0,past,1,CLEAR,W
2011-05-11,0,pay,4,CLEAR,W
2011-05-11,0,peace,4,CLEAR,W
2011-05-11,0,people,29,CLEAR,W
2011-05-11,0,perfect,7,CLEAR,W
2011-05-11,0,person,9,CLEAR,W
2011-05-11,0,personal,1,CLEAR,W
2011-05-11,0,phone,11,CLEAR,W
2011-05-11,0,pick,2,CLEAR,W
2011-05-11,0,picture,3,CLEAR,W
2011-05-11,0,place,13,CLEAR,W
2011-05-11,0,plan,7,CLEAR,W
2011-05-11,0,plans,3,CLEAR,W
2011-05-11,0,play,6,CLEAR,W
2011-05-11,0,played,2,CLEAR,W
2011-05-11,0,playing,10,CLEAR,W
2011-05-11,0,please,8,CLEAR,W
2011-05-11,0,plenty,1,CLEAR,W
2011-05-11,0,plus,1,CLEAR,W
2011-05-11,0,point,1,CLEAR,W
2011-05-11,0,police,2,CLEAR,W
2011-05-11,0,pop,2,CLEAR,W
2011-05-11,0,por,1,CLEAR,W
2011-05-11,0,possible,3,CLEAR,W
2011-05-11,0,post,1,CLEAR,W
2011-05-11,0,power,3,CLEAR,W
2011-05-11,0,ppl,16,CLEAR,W
2011-05-11,0,pray,4,CLEAR,W
2011-05-11,0,president,2,CLEAR,W
2011-05-11,0,pretty,6,CLEAR,W
2011-05-11,0,prime,1,CLEAR,W
2011-05-11,0,problem,5,CLEAR,W
2011-05-11,0,problems,4,CLEAR,W
2011-05-11,0,put,5,CLEAR,W
2011-05-11,0,putting,1,CLEAR,W
2011-05-11,0,que,9,CLEAR,W
2011-05-11,0,question,4,CLEAR,W
2011-05-11,0,questions,2,CLEAR,W
2011-05-11,0,quick,1,CLEAR,W
2011-05-11,0,quiet,4,CLEAR,W
2011-05-11,0,quite,2,CLEAR,W
2011-05-11,0,race,3,CLEAR,W
2011-05-11,0,radio,3,CLEAR,W
2011-05-11,0,rain,4,CLEAR,W
2011-05-11,0,random,1,CLEAR,W
2011-05-11,0,rather,4,CLEAR,W
2011-05-11,0,read,3,CLEAR,W
2011-05-11,0,reading,5,CLEAR,W
2011-05-11,0,ready,10,CLEAR,W
2011-05-11,0,real,13,CLEAR,W
2011-05-11,0,reality,2,CLEAR,W
2011-05-11,0,realize,1,CLEAR,W
2011-05-11,0,realized,2,CLEAR,W
2011-05-11,0,really,32,CLEAR,W
2011-05-11,0,reason,5,CLEAR,W
2011-05-11,0,record,1,CLEAR,W
2011-05-11,0,red,5,CLEAR,W
2011-05-11,0,relationship,2,CLEAR,W
2011-05-11,0,remember,5,CLEAR,W
2011-05-11,0,report,3,CLEAR,W
2011-05-11,0,rest,2,CLEAR,W
2011-05-11,0,review,13,CLEAR,W
2011-05-11,0,ride,2,CLEAR,W
2011-05-11,0,right,19,CLEAR,W
2011-05-11,0,road,2,CLEAR,W
2011-05-11,0,rock,3,CLEAR,W
2011-05-11,0,room,11,CLEAR,W
2011-05-11,0,round,1,CLEAR,W
2011-05-11,0,ruining,2,CLEAR,W
2011-05-11,0,run,7,CLEAR,W
2011-05-11,0,running,7,CLEAR,W
2011-05-11,0,sad,6,CLEAR,W
2011-05-11,0,safe,3,CLEAR,W
2011-05-11,0,said,6,CLEAR,W
2011-05-11,0,same,11,CLEAR,W
2011-05-11,0,saturday,167,CLEAR,W
2011-05-11,0,save,3,CLEAR,W
2011-05-11,0,saw,1,CLEAR,W
2011-05-11,0,say,20,CLEAR,W
2011-05-11,0,saying,4,CLEAR,W
2011-05-11,0,says,20,CLEAR,W
2011-05-11,0,scared,1,CLEAR,W
2011-05-11,0,scary,1,CLEAR,W
2011-05-11,0,scene,1,CLEAR,W
2011-05-11,0,school,12,CLEAR,W
2011-05-11,0,season,4,CLEAR,W
2011-05-11,0,second,1,CLEAR,W
2011-05-11,0,seconds,2,CLEAR,W
2011-05-11,0,secret,4,CLEAR,W
2011-05-11,0,security,1,CLEAR,W
2011-05-11,0,see,35,CLEAR,W
2011-05-11,0,seeing,5,CLEAR,W
2011-05-11,0,seem,5,CLEAR,W
2011-05-11,0,seems,3,CLEAR,W
2011-05-11,0,seen,6,CLEAR,W
2011-05-11,0,self,1,CLEAR,W
2011-05-11,0,send,2,CLEAR,W
2011-05-11,0,sense,2,CLEAR,W
2011-05-11,0,serious,5,CLEAR,W
2011-05-11,0,seriously,5,CLEAR,W
2011-05-11,0,service,3,CLEAR,W
2011-05-11,0,set,4,CLEAR,W
2011-05-11,0,shall,3,CLEAR,W
2011-05-11,0,shark,6,CLEAR,W
2011-05-11,0,she,19,CLEAR,W
2011-05-11,0,sherlock,1,CLEAR,W
2011-05-11,0,shirt,3,CLEAR,W
2011-05-11,0,shop,1,CLEAR,W
2011-05-11,0,shopping,5,CLEAR,W
2011-05-11,0,shot,10,CLEAR,W
2011-05-11,0,should,15,CLEAR,W
2011-05-11,0,show,18,CLEAR,W
2011-05-11,0,shower,4,CLEAR,W
2011-05-11,0,shows,2,CLEAR,W
2011-05-11,0,shut,2,CLEAR,W
2011-05-11,0,sick,8,CLEAR,W
2011-05-11,0,side,4,CLEAR,W
2011-05-11,0,sigh,5,CLEAR,W
2011-05-11,0,sign,4,CLEAR,W
2011-05-11,0,simple,1,CLEAR,W
2011-05-11,0,since,11,CLEAR,W
2011-05-11,0,sing,1,CLEAR,W
2011-05-11,0,singing,3,CLEAR,W
2011-05-11,0,single,1,CLEAR,W
2011-05-11,0,sister,2,CLEAR,W
2011-05-11,0,sit,2,CLEAR,W
2011-05-11,0,site,2,CLEAR,W
2011-05-11,0,sitting,7,CLEAR,W
2011-05-11,0,sky,3,CLEAR,W
2011-05-11,0,sleep,18,CLEAR,W
2011-05-11,0,sleeping,1,CLEAR,W
2011-05-11,0,slow,5,CLEAR,W
2011-05-11,0,small,1,CLEAR,W
2011-05-11,0,smh,10,CLEAR,W
2011-05-11,0,smile,3,CLEAR,W
2011-05-11,0,smoke,4,CLEAR,W
2011-05-11,0,snow,1,CLEAR,W
2011-05-11,0,social,2,CLEAR,W
2011-05-11,0,some,22,CLEAR,W
2011-05-11,0,somebody,6,CLEAR,W
2011-05-11,0,someone,20,CLEAR,W
2011-05-11,0,something,33,CLEAR,W
2011-05-11,0,sometimes,3,CLEAR,W
2011-05-11,0,somewhere,1,CLEAR,W
2011-05-11,0,son,2,CLEAR,W
2011-05-11,0,song,8,CLEAR,W
2011-05-11,0,songs,2,CLEAR,W
2011-05-11,0,soo,9,CLEAR,W
2011-05-11,0,soon,8,CLEAR,W
2011-05-11,0,soooo,5,CLEAR,W
2011-05-11,0,sore,1,CLEAR,W
2011-05-11,0,sorry,6,CLEAR,W
2011-05-11,0,soul,2,CLEAR,W
2011-05-11,0,sound,3,CLEAR,W
2011-05-11,0,sounds,4,CLEAR,W
2011-05-11,0,soup,1,CLEAR,W
2011-05-11,0,south,1,CLEAR,W
2011-05-11,0,space,1,CLEAR,W
2011-05-11,0,speak,2,CLEAR,W
2011-05-11,0,special,6,CLEAR,W
2011-05-11,0,spend,4,CLEAR,W
2011-05-11,0,spill,6,CLEAR,W
2011-05-11,0,sports,5,CLEAR,W
2011-05-11,0,stand,4,CLEAR,W
2011-05-11,0,star,1,CLEAR,W
2011-05-11,0,starbucks,8,CLEAR,W
2011-05-11,0,start,15,CLEAR,W
2011-05-11,0,started,6,CLEAR,W
2011-05-11,0,starting,7,CLEAR,W
2011-05-11,0,starts,2,CLEAR,W
2011-05-11,0,stay,5,CLEAR,W
2011-05-11,0,staying,1,CLEAR,W
2011-05-11,0,step,2,CLEAR,W
2011-05-11,0,still,24,CLEAR,W
2011-05-11,0,stomach,4,CLEAR,W
2011-05-11,0,stop,17,CLEAR,W
2011-05-11,0,store,7,CLEAR,W
2011-05-11,0,story,3,CLEAR,W
2011-05-11,0,straight,1,CLEAR,W
2011-05-11,0,street,2,CLEAR,W
2011-05-11,0,stuck,3,CLEAR,W
2011-05-11,0,study,2,CLEAR,W
2011-05-11,0,stuff,10,CLEAR,W
2011-05-11,0,stupid,5,CLEAR,W
2011-05-11,0,success,4,CLEAR,W
2011-05-11,0,such,5,CLEAR,W
2011-05-11,0,suck,3,CLEAR,W
2011-05-11,0,sucks,2,CLEAR,W
2011-05-11,0,sum,2,CLEAR,W
2011-05-11,0,summer,8,CLEAR,W
2011-05-11,0,sun,13,CLEAR,W
2011-05-11,0,sunday,11,CLEAR,W
2011-05-11,0,super,4,CLEAR,W
2011-05-11,0,support,1,CLEAR,W
2011-05-11,0,supposed,2,CLEAR,W
2011-05-11,0,sure,11,CLEAR,W
2011-05-11,0,swear,1,CLEAR,W
2011-05-11,0,sweet,8,CLEAR,W
2011-05-11,0,system,5,CLEAR,W
2011-05-11,0,take,17,CLEAR,W
2011-05-11,0,takes,2,CLEAR,W
2011-05-11,0,taking,5,CLEAR,W
2011-05-11,0,talk,8,CLEAR,W
2011-05-11,0,talking,8,CLEAR,W
2011-05-11,0,tea,2,CLEAR,W
2011-05-11,0,team,3,CLEAR,W
2011-05-11,0,technology,1,CLEAR,W
2011-05-11,0,tell,9,CLEAR,W
2011-05-11,0,telling,4,CLEAR,W
2011-05-11,0,temp,2,CLEAR,W
2011-05-11,0,test,3,CLEAR,W
2011-05-11,0,text,5,CLEAR,W
2011-05-11,0,than,22,CLEAR,W
2011-05-11,0,thank,6,CLEAR,W
2011-05-11,0,thanks,4,CLEAR,W
2011-05-11,0,thats,2,CLEAR,W
2011-05-11,0,theater,3,CLEAR,W
2011-05-11,0,their,10,CLEAR,W
2011-05-11,0,them,17,CLEAR,W
2011-05-11,0,then,31,CLEAR,W
2011-05-11,0,these,5,CLEAR,W
2011-05-11,0,thing,24,CLEAR,W
2011-05-11,0,things,12,CLEAR,W
2011-05-11,0,think,43,CLEAR,W
2011-05-11,0,thinking,5,CLEAR,W
2011-05-11,0,thinks,5,CLEAR,W
2011-05-11,0,tho,7,CLEAR,W
2011-05-11,0,those,6,CLEAR,W
2011-05-11,0,though,6,CLEAR,W
2011-05-11,0,thought,7,CLEAR,W
2011-05-11,0,thoughts,2,CLEAR,W
2011-05-11,0,three,1,CLEAR,W
2011-05-11,0,throat,1,CLEAR,W
2011-05-11,0,through,4,CLEAR,W
2011-05-11,0,thru,2,CLEAR,W
2011-05-11,0,tht,2,CLEAR,W
2011-05-11,0,til,1,CLEAR,W
2011-05-11,0,till,3,CLEAR,W
2011-05-11,0,timeline,4,CLEAR,W
2011-05-11,0,times,9,CLEAR,W
2011-05-11,0,tired,8,CLEAR,W
2011-05-11,0,together,1,CLEAR,W
2011-05-11,0,told,5,CLEAR,W
2011-05-11,0,tomorrow,11,CLEAR,W
2011-05-11,0,tonight,21,CLEAR,W
2011-05-11,0,too,23,CLEAR,W
2011-05-11,0,took,1,CLEAR,W
2011-05-11,0,top,6,CLEAR,W
2011-05-11,0,total,1,CLEAR,W
2011-05-11,0,totally,1,CLEAR,W
2011-05-11,0,town,4,CLEAR,W
2011-05-11,0,track,6,CLEAR,W
2011-05-11,0,traffic,1,CLEAR,W
2011-05-11,0,train,1,CLEAR,W
2011-05-11,0,trending,4,CLEAR,W
2011-05-11,0,tried,4,CLEAR,W
2011-05-11,0,trip,2,CLEAR,W
2011-05-11,0,trouble,2,CLEAR,W
2011-05-11,0,truck,2,CLEAR,W
2011-05-11,0,true,9,CLEAR,W
2011-05-11,0,trueblood,1,CLEAR,W
2011-05-11,0,truly,2,CLEAR,W
2011-05-11,0,try,9,CLEAR,W
2011-05-11,0,trying,6,CLEAR,W
2011-05-11,0,turn,6,CLEAR,W
2011-05-11,0,turned,2,CLEAR,W
2011-05-11,0,turning,1,CLEAR,W
2011-05-11,0,tweeps,5,CLEAR,W
2011-05-11,0,tweet,11,CLEAR,W
2011-05-11,0,tweeting,3,CLEAR,W
2011-05-11,0,tweets,9,CLEAR,W
2011-05-11,0,twitter,35,CLEAR,W
2011-05-11,0,two,9,CLEAR,W
2011-05-11,0,type,1,CLEAR,W
2011-05-11,0,ugh,6,CLEAR,W
2011-05-11,0,ugly,3,CLEAR,W
2011-05-11,0,under,6,CLEAR,W
2011-05-11,0,understand,1,CLEAR,W
2011-05-11,0,until,9,CLEAR,W
2011-05-11,0,update,2,CLEAR,W
2011-05-11,0,use,3,CLEAR,W
2011-05-11,0,used,5,CLEAR,W
2011-05-11,0,vacation,2,CLEAR,W
2011-05-11,0,van,3,CLEAR,W
2011-05-11,0,version,1,CLEAR,W
2011-05-11,0,very,10,CLEAR,W
2011-05-11,0,video,4,CLEAR,W
2011-05-11,0,voice,3,CLEAR,W
2011-05-11,0,voor,3,CLEAR,W
2011-05-11,0,wait,10,CLEAR,W
2011-05-11,0,waiting,7,CLEAR,W
2011-05-11,0,wake,3,CLEAR,W
2011-05-11,0,walk,3,CLEAR,W
2011-05-11,0,walking,3,CLEAR,W
2011-05-11,0,wanna,5,CLEAR,W
2011-05-11,0,want,26,CLEAR,W
2011-05-11,0,wanted,4,CLEAR,W
2011-05-11,0,wants,6,CLEAR,W
2011-05-11,0,warm,3,CLEAR,W
2011-05-11,0,wasn,2,CLEAR,W
2011-05-11,0,wat,8,CLEAR,W
2011-05-11,0,watch,19,CLEAR,W
2011-05-11,0,watched,4,CLEAR,W
2011-05-11,0,watchin,2,CLEAR,W
2011-05-11,0,watching,19,CLEAR,W
2011-05-11,0,water,5,CLEAR,W
2011-05-11,0,way,23,CLEAR,W
2011-05-11,0,wearing,5,CLEAR,W
2011-05-11,0,weather,4,CLEAR,W
2011-05-11,0,web,3,CLEAR,W
2011-05-11,0,wedding,1,CLEAR,W
2011-05-11,0,week,15,CLEAR,W
2011-05-11,0,weekend,11,CLEAR,W
2011-05-11,0,weeks,3,CLEAR,W
2011-05-11,0,weer,7,CLEAR,W
2011-05-11,0,weird,5,CLEAR,W
2011-05-11,0,wel,2,CLEAR,W
2011-05-11,0,well,24,CLEAR,W
2011-05-11,0,wen,5,CLEAR,W
2011-05-11,0,went,10,CLEAR,W
2011-05-11,0,were,9,CLEAR,W
2011-05-11,0,west,2,CLEAR,W
2011-05-11,0,whatever,3,CLEAR,W
2011-05-11,0,whats,1,CLEAR,W
2011-05-11,0,where,13,CLEAR,W
2011-05-11,0,which,11,CLEAR,W
2011-05-11,0,while,10,CLEAR,W
2011-05-11,0,white,4,CLEAR,W
2011-05-11,0,who,38,CLEAR,W
2011-05-11,0,whole,6,CLEAR,W
2011-05-11,0,why,36,CLEAR,W
2011-05-11,0,wife,3,CLEAR,W
2011-05-11,0,will,39,CLEAR,W
2011-05-11,0,win,3,CLEAR,W
2011-05-11,0,wind,2,CLEAR,W
2011-05-11,0,window,3,CLEAR,W
2011-05-11,0,wish,10,CLEAR,W
2011-05-11,0,wishing,1,CLEAR,W
2011-05-11,0,wit,4,CLEAR,W
2011-05-11,0,without,9,CLEAR,W
2011-05-11,0,woke,2,CLEAR,W
2011-05-11,0,woman,6,CLEAR,W
2011-05-11,0,women,6,CLEAR,W
2011-05-11,0,won,3,CLEAR,W
2011-05-11,0,wonder,5,CLEAR,W
2011-05-11,0,wonderful,1,CLEAR,W
2011-05-11,0,wondering,3,CLEAR,W
2011-05-11,0,word,3,CLEAR,W
2011-05-11,0,words,4,CLEAR,W
2011-05-11,0,work,33,CLEAR,W
2011-05-11,0,working,11,CLEAR,W
2011-05-11,0,works,2,CLEAR,W
2011-05-11,0,world,18,CLEAR,W
2011-05-11,0,worse,2,CLEAR,W
2011-05-11,0,worst,4,CLEAR,W
2011-05-11,0,worth,2,CLEAR,W
2011-05-11,0,would,18,CLEAR,W
2011-05-11,0,wow,8,CLEAR,W
2011-05-11,0,write,1,CLEAR,W
2011-05-11,0,writing,1,CLEAR,W
2011-05-11,0,wrong,13,CLEAR,W
2011-05-11,0,wtf,16,CLEAR,W
2011-05-11,0,xbox,2,CLEAR,W
2011-05-11,0,yall,1,CLEAR,W
2011-05-11,0,yay,6,CLEAR,W
2011-05-11,0,yeah,4,CLEAR,W
2011-05-11,0,year,11,CLEAR,W
2011-05-11,0,years,10,CLEAR,W
2011-05-11,0,yes,10,CLEAR,W
2011-05-11,0,yesterday,3,CLEAR,W
2011-05-11,0,yet,5,CLEAR,W
2011-05-11,0,yourself,4,CLEAR,W
2011-05-11,0,youtube,2,CLEAR,W
2011-05-11,1,000,2,CLEAR,W
2011-05-11,1,100,5,CLEAR,W
2011-05-11,1,1st,6,CLEAR,W
2011-05-11,1,2010,16,CLEAR,W
2011-05-11,1,2nd,5,CLEAR,W
2011-05-11,1,aan,7,CLEAR,W
2011-05-11,1,able,3,CLEAR,W
2011-05-11,1,absolutely,1,CLEAR,W
2011-05-11,1,accident,1,CLEAR,W
2011-05-11,1,account,4,CLEAR,W
2011-05-11,1,act,2,CLEAR,W
2011-05-11,1,action,2,CLEAR,W
2011-05-11,1,actually,9,CLEAR,W
2011-05-11,1,adam,4,CLEAR,W
2011-05-11,1,add,3,CLEAR,W
2011-05-11,1,after,19,CLEAR,W
2011-05-11,1,afternoon,6,CLEAR,W
2011-05-11,1,again,25,CLEAR,W
2011-05-11,1,against,5,CLEAR,W
2011-05-11,1,age,4,CLEAR,W
2011-05-11,1,ago,8,CLEAR,W
2011-05-11,1,ahead,8,CLEAR,W
2011-05-11,1,ain,2,CLEAR,W
2011-05-11,1,aint,10,CLEAR,W
2011-05-11,1,air,7,CLEAR,W
2011-05-11,1,airport,1,CLEAR,W
2011-05-11,1,alarm,1,CLEAR,W
2011-05-11,1,album,4,CLEAR,W
2011-05-11,1,alive,2,CLEAR,W
2011-05-11,1,almost,7,CLEAR,W
2011-05-11,1,alone,2,CLEAR,W
2011-05-11,1,along,3,CLEAR,W
2011-05-11,1,already,8,CLEAR,W
2011-05-11,1,alright,4,CLEAR,W
2011-05-11,1,als,1,CLEAR,W
2011-05-11,1,also,2,CLEAR,W
2011-05-11,1,always,21,CLEAR,W
2011-05-11,1,amazing,10,CLEAR,W
2011-05-11,1,american,2,CLEAR,W
2011-05-11,1,android,18,CLEAR,W
2011-05-11,1,annoying,7,CLEAR,W
2011-05-11,1,another,16,CLEAR,W
2011-05-11,1,answer,7,CLEAR,W
2011-05-11,1,any,19,CLEAR,W
2011-05-11,1,anybody,1,CLEAR,W
2011-05-11,1,anymore,5,CLEAR,W
2011-05-11,1,anyone,16,CLEAR,W
2011-05-11,1,anything,12,CLEAR,W
2011-05-11,1,anytime,1,CLEAR,W
2011-05-11,1,anyway,3,CLEAR,W
2011-05-11,1,app,11,CLEAR,W
2011-05-11,1,apparently,3,CLEAR,W
2011-05-11,1,apple,120,CLEAR,W
2011-05-11,1,arcade,8,CLEAR,W
2011-05-11,1,around,16,CLEAR,W
2011-05-11,1,art,4,CLEAR,W
2011-05-11,1,arts,7,CLEAR,W
2011-05-11,1,ask,4,CLEAR,W
2011-05-11,1,asked,1,CLEAR,W
2011-05-11,1,asking,3,CLEAR,W
2011-05-11,1,asleep,2,CLEAR,W
2011-05-11,1,ass,6,CLEAR,W
2011-05-11,1,ate,2,CLEAR,W
2011-05-11,1,attention,2,CLEAR,W
2011-05-11,1,august,10,CLEAR,W
2011-05-11,1,awake,3,CLEAR,W
2011-05-11,1,away,11,CLEAR,W
2011-05-11,1,awesome,7,CLEAR,W
2011-05-11,1,baby,11,CLEAR,W
2011-05-11,1,back,48,CLEAR,W
2011-05-11,1,bad,17,CLEAR,W
2011-05-11,1,band,1,CLEAR,W
2011-05-11,1,bar,3,CLEAR,W
2011-05-11,1,baseball,3,CLEAR,W
2011-05-11,1,basketball,7,CLEAR,W
2011-05-11,1,bday,3,CLEAR,W
2011-05-11,1,beach,4,CLEAR,W
2011-05-11,1,beat,4,CLEAR,W
2011-05-11,1,beautiful,10,CLEAR,W
2011-05-11,1,beauty,2,CLEAR,W
2011-05-11,1,because,22,CLEAR,W
2011-05-11,1,become,2,CLEAR,W
2011-05-11,1,bed,10,CLEAR,W
2011-05-11,1,been,30,CLEAR,W
2011-05-11,1,beer,3,CLEAR,W
2011-05-11,1,before,7,CLEAR,W
2011-05-11,1,beginning,2,CLEAR,W
2011-05-11,1,behind,5,CLEAR,W
2011-05-11,1,being,18,CLEAR,W
2011-05-11,1,believe,17,CLEAR,W
2011-05-11,1,ben,4,CLEAR,W
2011-05-11,1,best,28,CLEAR,W
2011-05-11,1,bet,2,CLEAR,W
2011-05-11,1,better,22,CLEAR,W
2011-05-11,1,between,7,CLEAR,W
